site,tree,Year,Area
WT2,78,2010,0.023
WT2,78,2010,0.025
WT2,78,2010,0.025
WT2,78,2010,0.037
WT2,78,2011,0
WT2,78,2012,0.008
WT2,78,2012,0.009
WT2,78,2012,0.013
WT2,78,2012,0.015
WT2,78,2012,0.017
WT2,78,2012,0.021
WT2,78,2012,0.027
WT2,78,2012,0.031
WT2,78,2013,0
WT2,78,2014,0.014
WT2,78,2014,0.014
WT2,78,2014,0.014
WT2,78,2014,0.017
WT2,78,2014,0.018
WT2,78,2014,0.018
WT2,78,2014,0.019
WT2,78,2014,0.023
WT2,78,2014,0.026
WT2,78,2015,0.006
WT2,78,2015,0.031
WT2,78,2015,0.033
WT2,78,2015,0.041
WT2,78,2015,0.043
WT2,78,2016,0.007
WT2,78,2016,0.014
WT2,78,2016,0.014
WT2,78,2016,0.019
WT2,78,2016,0.022
WT2,78,2016,0.023
WT2,78,2016,0.035
WT2,78,2017,0.017
WT2,78,2017,0.017
WT2,78,2017,0.018
WT2,78,2017,0.021
WT2,78,2017,0.024
WT2,78,2017,0.025
WT2,78,2018,0
WT2,78,2019,0.011
WT2,78,2019,0.013
WT2,78,2019,0.013
WT2,78,2019,0.015
WT2,78,2019,0.016
WT2,78,2019,0.018
WT2,78,2019,0.019
WT2,78,2019,0.019
WT2,78,2019,0.019
WT2,78,2019,0.043
WT2,78,2020,0.002
WT2,78,2020,0.008
WT2,78,2020,0.01
WT2,78,2020,0.012
WT2,79,2000,0.02
WT2,79,2000,0.022
WT2,79,2000,0.022
WT2,79,2000,0.024
WT2,79,2000,0.025
WT2,79,2000,0.026
WT2,79,2000,0.029
WT2,79,2000,0.031
WT2,79,2000,0.032
WT2,79,2000,0.033
WT2,79,2000,0.034
WT2,79,2000,0.035
WT2,79,2000,0.035
WT2,79,2000,0.037
WT2,79,2000,0.047
WT2,79,2000,0.048
WT2,79,2000,0.051
WT2,79,2001,0.024
WT2,79,2001,0.028
WT2,79,2001,0.038
WT2,79,2002,0.01
WT2,79,2002,0.012
WT2,79,2002,0.015
WT2,79,2003,0.027
WT2,79,2003,0.027
WT2,79,2003,0.03
WT2,79,2003,0.032
WT2,79,2003,0.034
WT2,79,2003,0.036
WT2,79,2003,0.038
WT2,79,2003,0.039
WT2,79,2003,0.046
WT2,79,2004,0.02
WT2,79,2004,0.027
WT2,79,2004,0.027
WT2,79,2004,0.029
WT2,79,2004,0.029
WT2,79,2004,0.031
WT2,79,2004,0.034
WT2,79,2004,0.06
WT2,79,2005,0.023
WT2,79,2005,0.024
WT2,79,2005,0.026
WT2,79,2005,0.027
WT2,79,2005,0.027
WT2,79,2005,0.027
WT2,79,2005,0.028
WT2,79,2005,0.028
WT2,79,2005,0.028
WT2,79,2005,0.031
WT2,79,2005,0.031
WT2,79,2005,0.035
WT2,79,2005,0.039
WT2,79,2005,0.043
WT2,79,2006,0.034
WT2,79,2006,0.036
WT2,79,2007,0.028
WT2,79,2007,0.039
WT2,79,2007,0.039
WT2,79,2007,0.041
WT2,79,2007,0.042
WT2,79,2007,0.051
WT2,79,2007,0.051
WT2,79,2007,0.053
WT2,79,2007,0.053
WT2,79,2007,0.056
WT2,79,2007,0.061
WT2,79,2007,0.08
WT2,79,2008,0.014
WT2,79,2008,0.025
WT2,79,2008,0.025
WT2,79,2008,0.026
WT2,79,2008,0.03
WT2,79,2008,0.032
WT2,79,2008,0.034
WT2,79,2008,0.039
WT2,79,2008,0.071
WT2,79,2009,0
WT2,79,2010,0.026
WT2,79,2010,0.034
WT2,79,2010,0.036
WT2,79,2010,0.036
WT2,79,2010,0.039
WT2,79,2010,0.045
WT2,79,2012,0.02
WT2,79,2012,0.028
WT2,79,2012,0.031
WT2,79,2013,0.011
WT2,79,2013,0.011
WT2,79,2013,0.014
WT2,79,2013,0.017
WT2,79,2014,0.026
WT2,79,2014,0.029
WT2,79,2014,0.031
WT2,79,2014,0.034
WT2,79,2014,0.038
WT2,79,2014,0.042
WT2,79,2014,0.042
WT2,79,2015,0.024
WT2,79,2015,0.03
WT2,79,2015,0.04
WT2,79,2015,0.053
WT2,79,2015,0.078
WT2,79,2016,0.025
WT2,79,2016,0.031
WT2,79,2016,0.031
WT2,79,2016,0.032
WT2,79,2016,0.033
WT2,79,2016,0.033
WT2,79,2017,0.007
WT2,79,2017,0.03
WT2,79,2017,0.03
WT2,79,2017,0.031
WT2,79,2017,0.037
WT2,79,2017,0.038
WT2,79,2017,0.038
WT2,79,2017,0.042
WT2,79,2017,0.042
WT2,79,2017,0.047
WT2,79,2017,0.047
WT2,79,2018,0.02
WT2,79,2018,0.021
WT2,79,2018,0.026
WT2,79,2018,0.027
WT2,79,2018,0.028
WT2,79,2018,0.03
WT2,79,2018,0.041
WT2,79,2019,0.034
WT2,79,2020,0.012
WT2,79,2020,0.018
WT2,79,2020,0.019
WT2,79,2020,0.023
WT2,79,2020,0.023
WT2,79,2020,0.025
WT2,79,2020,0.031
WT2,80,2000,0.023
WT2,80,2000,0.03
WT2,80,2000,0.031
WT2,80,2000,0.033
WT2,80,2000,0.034
WT2,80,2000,0.034
WT2,80,2000,0.036
WT2,80,2000,0.039
WT2,80,2000,0.042
WT2,80,2000,0.052
WT2,80,2001,0.017
WT2,80,2001,0.025
WT2,80,2001,0.029
WT2,80,2001,0.032
WT2,80,2001,0.037
WT2,80,2001,0.04
WT2,80,2001,0.046
WT2,80,2002,0.024
WT2,80,2003,0.023
WT2,80,2003,0.03
WT2,80,2003,0.031
WT2,80,2003,0.034
WT2,80,2003,0.035
WT2,80,2003,0.035
WT2,80,2003,0.036
WT2,80,2003,0.038
WT2,80,2003,0.038
WT2,80,2003,0.039
WT2,80,2003,0.039
WT2,80,2003,0.04
WT2,80,2003,0.041
WT2,80,2004,0.023
WT2,80,2004,0.027
WT2,80,2004,0.028
WT2,80,2004,0.032
WT2,80,2004,0.035
WT2,80,2004,0.038
WT2,80,2004,0.04
WT2,80,2004,0.042
WT2,80,2004,0.046
WT2,80,2004,0.049
WT2,80,2004,0.05
WT2,80,2005,0.016
WT2,80,2005,0.025
WT2,80,2005,0.029
WT2,80,2005,0.032
WT2,80,2005,0.032
WT2,80,2005,0.033
WT2,80,2005,0.034
WT2,80,2005,0.035
WT2,80,2005,0.035
WT2,80,2005,0.038
WT2,80,2005,0.04
WT2,80,2005,0.045
WT2,80,2005,0.055
WT2,80,2006,0.028
WT2,80,2006,0.031
WT2,80,2006,0.035
WT2,80,2007,0.02
WT2,80,2007,0.027
WT2,80,2007,0.029
WT2,80,2007,0.033
WT2,80,2007,0.033
WT2,80,2007,0.034
WT2,80,2007,0.034
WT2,80,2007,0.035
WT2,80,2007,0.035
WT2,80,2007,0.037
WT2,80,2007,0.037
WT2,80,2007,0.037
WT2,80,2007,0.038
WT2,80,2007,0.039
WT2,80,2007,0.041
WT2,80,2007,0.042
WT2,80,2007,0.043
WT2,80,2007,0.046
WT2,80,2007,0.047
WT2,80,2007,0.047
WT2,80,2007,0.048
WT2,80,2007,0.049
WT2,80,2007,0.05
WT2,80,2007,0.051
WT2,80,2007,0.053
WT2,80,2008,0.019
WT2,80,2008,0.024
WT2,80,2008,0.025
WT2,80,2008,0.025
WT2,80,2008,0.026
WT2,80,2008,0.027
WT2,80,2008,0.034
WT2,80,2008,0.035
WT2,80,2008,0.037
WT2,80,2008,0.037
WT2,80,2008,0.038
WT2,80,2009,0.023
WT2,80,2009,0.03
WT2,80,2009,0.032
WT2,80,2009,0.032
WT2,80,2009,0.033
WT2,80,2009,0.037
WT2,80,2009,0.041
WT2,80,2010,0.021
WT2,80,2010,0.025
WT2,80,2010,0.025
WT2,80,2010,0.027
WT2,80,2010,0.028
WT2,80,2010,0.029
WT2,80,2010,0.029
WT2,80,2010,0.03
WT2,80,2010,0.03
WT2,80,2010,0.032
WT2,80,2010,0.032
WT2,80,2010,0.033
WT2,80,2010,0.033
WT2,80,2010,0.033
WT2,80,2010,0.034
WT2,80,2010,0.034
WT2,80,2010,0.036
WT2,80,2010,0.037
WT2,80,2010,0.038
WT2,80,2010,0.041
WT2,80,2011,0.019
WT2,80,2011,0.02
WT2,80,2012,0.01
WT2,80,2012,0.019
WT2,80,2012,0.022
WT2,80,2013,0.013
WT2,80,2013,0.015
WT2,80,2013,0.019
WT2,80,2013,0.02
WT2,80,2013,0.029
WT2,80,2014,0.011
WT2,80,2014,0.015
WT2,80,2014,0.022
WT2,80,2014,0.023
WT2,80,2014,0.024
WT2,80,2014,0.026
WT2,80,2014,0.027
WT2,80,2014,0.028
WT2,80,2014,0.029
WT2,80,2014,0.03
WT2,80,2014,0.03
WT2,80,2014,0.033
WT2,80,2014,0.037
WT2,80,2014,0.038
WT2,80,2014,0.046
WT2,80,2014,0.079
WT2,80,2015,0.025
WT2,80,2015,0.026
WT2,80,2015,0.036
WT2,80,2015,0.036
WT2,80,2015,0.036
WT2,80,2015,0.047
WT2,80,2015,0.051
WT2,80,2016,0.018
WT2,80,2016,0.022
WT2,80,2016,0.025
WT2,80,2016,0.027
WT2,80,2016,0.028
WT2,80,2016,0.032
WT2,80,2016,0.034
WT2,80,2016,0.037
WT2,80,2016,0.038
WT2,80,2017,0.015
WT2,80,2017,0.024
WT2,80,2017,0.027
WT2,80,2017,0.027
WT2,80,2017,0.03
WT2,80,2017,0.031
WT2,80,2017,0.032
WT2,80,2017,0.033
WT2,80,2017,0.037
WT2,80,2017,0.038
WT2,80,2017,0.039
WT2,80,2017,0.04
WT2,80,2017,0.04
WT2,80,2017,0.044
WT2,80,2018,0.021
WT2,80,2018,0.024
WT2,80,2019,0.012
WT2,80,2019,0.02
WT2,80,2019,0.022
WT2,80,2019,0.023
WT2,80,2019,0.025
WT2,80,2019,0.026
WT2,80,2019,0.028
WT2,80,2019,0.03
WT2,80,2019,0.031
WT2,80,2019,0.032
WT2,80,2019,0.044
WT2,80,2020,0.019
WT2,80,2020,0.029
WT2,81,2000,0.012
WT2,81,2000,0.013
WT2,81,2000,0.016
WT2,81,2000,0.016
WT2,81,2000,0.018
WT2,81,2000,0.019
WT2,81,2000,0.019
WT2,81,2000,0.019
WT2,81,2000,0.02
WT2,81,2000,0.02
WT2,81,2000,0.02
WT2,81,2000,0.022
WT2,81,2000,0.023
WT2,81,2000,0.023
WT2,81,2000,0.024
WT2,81,2000,0.025
WT2,81,2000,0.032
WT2,81,2001,0.009
WT2,81,2001,0.013
WT2,81,2001,0.016
WT2,81,2001,0.018
WT2,81,2001,0.021
WT2,81,2001,0.022
WT2,81,2001,0.023
WT2,81,2001,0.023
WT2,81,2001,0.024
WT2,81,2001,0.024
WT2,81,2001,0.028
WT2,81,2002,0
WT2,81,2003,0.014
WT2,81,2003,0.017
WT2,81,2003,0.017
WT2,81,2003,0.019
WT2,81,2003,0.019
WT2,81,2003,0.02
WT2,81,2003,0.022
WT2,81,2003,0.023
WT2,81,2003,0.027
WT2,81,2003,0.029
WT2,81,2003,0.032
WT2,81,2003,0.033
WT2,81,2003,0.037
WT2,81,2004,0.016
WT2,81,2004,0.017
WT2,81,2004,0.018
WT2,81,2004,0.018
WT2,81,2004,0.02
WT2,81,2004,0.021
WT2,81,2004,0.021
WT2,81,2004,0.021
WT2,81,2004,0.022
WT2,81,2004,0.023
WT2,81,2004,0.026
WT2,81,2004,0.027
WT2,81,2004,0.029
WT2,81,2004,0.05
WT2,81,2005,0.014
WT2,81,2005,0.015
WT2,81,2005,0.019
WT2,81,2005,0.02
WT2,81,2005,0.021
WT2,81,2005,0.022
WT2,81,2005,0.022
WT2,81,2005,0.028
WT2,81,2005,0.031
WT2,81,2005,0.043
WT2,81,2006,0.008
WT2,81,2006,0.014
WT2,81,2006,0.019
WT2,81,2006,0.02
WT2,81,2006,0.023
WT2,81,2006,0.024
WT2,81,2006,0.029
WT2,81,2006,0.038
WT2,81,2006,0.049
WT2,81,2007,0.02
WT2,81,2007,0.023
WT2,81,2007,0.023
WT2,81,2007,0.024
WT2,81,2007,0.026
WT2,81,2007,0.026
WT2,81,2007,0.027
WT2,81,2007,0.033
WT2,81,2007,0.036
WT2,81,2007,0.039
WT2,81,2007,0.041
WT2,81,2007,0.044
WT2,81,2008,0.015
WT2,81,2008,0.015
WT2,81,2008,0.016
WT2,81,2008,0.017
WT2,81,2008,0.023
WT2,81,2008,0.026
WT2,81,2008,0.027
WT2,81,2008,0.028
WT2,81,2009,0.014
WT2,81,2009,0.015
WT2,81,2009,0.02
WT2,81,2009,0.021
WT2,81,2009,0.022
WT2,81,2009,0.023
WT2,81,2009,0.023
WT2,81,2009,0.038
WT2,81,2010,0.006
WT2,81,2010,0.008
WT2,81,2010,0.013
WT2,81,2010,0.018
WT2,81,2010,0.019
WT2,81,2010,0.019
WT2,81,2010,0.02
WT2,81,2010,0.02
WT2,81,2010,0.02
WT2,81,2010,0.02
WT2,81,2010,0.02
WT2,81,2010,0.021
WT2,81,2010,0.022
WT2,81,2010,0.025
WT2,81,2010,0.025
WT2,81,2010,0.026
WT2,81,2010,0.027
WT2,81,2011,0.009
WT2,81,2011,0.01
WT2,81,2011,0.01
WT2,81,2011,0.012
WT2,81,2011,0.012
WT2,81,2011,0.017
WT2,81,2012,0.006
WT2,81,2012,0.015
WT2,81,2012,0.029
WT2,81,2013,0.01
WT2,81,2013,0.011
WT2,81,2013,0.012
WT2,81,2013,0.015
WT2,81,2013,0.016
WT2,81,2013,0.018
WT2,81,2013,0.021
WT2,81,2013,0.023
WT2,81,2013,0.051
WT2,81,2014,0.01
WT2,81,2014,0.02
WT2,81,2014,0.02
WT2,81,2014,0.023
WT2,81,2014,0.044
WT2,81,2015,0.017
WT2,81,2015,0.021
WT2,81,2015,0.024
WT2,81,2015,0.025
WT2,81,2015,0.025
WT2,81,2015,0.028
WT2,81,2015,0.028
WT2,81,2015,0.029
WT2,81,2015,0.03
WT2,81,2015,0.033
WT2,81,2015,0.033
WT2,81,2015,0.037
WT2,81,2015,0.039
WT2,81,2016,0.016
WT2,81,2016,0.016
WT2,81,2016,0.017
WT2,81,2016,0.018
WT2,81,2016,0.018
WT2,81,2016,0.019
WT2,81,2016,0.02
WT2,81,2016,0.02
WT2,81,2016,0.021
WT2,81,2016,0.021
WT2,81,2016,0.023
WT2,81,2016,0.025
WT2,81,2016,0.028
WT2,81,2016,0.029
WT2,81,2016,0.03
WT2,81,2016,0.035
WT2,81,2016,0.035
WT2,81,2017,0.017
WT2,81,2017,0.027
WT2,81,2017,0.038
WT2,81,2017,0.048
WT2,81,2018,0.011
WT2,81,2018,0.013
WT2,81,2018,0.023
WT2,81,2019,0.013
WT2,81,2019,0.015
WT2,81,2019,0.016
WT2,81,2019,0.016
WT2,81,2019,0.017
WT2,81,2019,0.017
WT2,81,2019,0.018
WT2,81,2019,0.02
WT2,81,2019,0.02
WT2,81,2019,0.025
WT2,81,2019,0.028
WT2,81,2020,0.017
WT2,81,2020,0.018
WT2,81,2020,0.021
WT2,81,2020,0.025
WT2,81,2020,0.028
WT2,81,2020,0.028
WT2,82,2000,0.018
WT2,82,2000,0.018
WT2,82,2000,0.021
WT2,82,2000,0.022
WT2,82,2000,0.023
WT2,82,2000,0.035
WT2,82,2000,0.036
WT2,82,2000,0.037
WT2,82,2000,0.04
WT2,82,2000,0.043
WT2,82,2001,0.02
WT2,82,2001,0.02
WT2,82,2001,0.026
WT2,82,2001,0.027
WT2,82,2002,0.016
WT2,82,2002,0.02
WT2,82,2003,0.02
WT2,82,2003,0.021
WT2,82,2003,0.022
WT2,82,2003,0.022
WT2,82,2003,0.026
WT2,82,2003,0.026
WT2,82,2003,0.026
WT2,82,2003,0.03
WT2,82,2003,0.031
WT2,82,2003,0.032
WT2,82,2004,0.02
WT2,82,2004,0.025
WT2,82,2004,0.028
WT2,82,2004,0.029
WT2,82,2004,0.031
WT2,82,2004,0.032
WT2,82,2004,0.032
WT2,82,2004,0.035
WT2,82,2005,0.015
WT2,82,2005,0.016
WT2,82,2005,0.017
WT2,82,2005,0.019
WT2,82,2005,0.02
WT2,82,2005,0.021
WT2,82,2005,0.022
WT2,82,2005,0.022
WT2,82,2005,0.022
WT2,82,2005,0.025
WT2,82,2005,0.025
WT2,82,2005,0.026
WT2,82,2005,0.027
WT2,82,2005,0.027
WT2,82,2005,0.028
WT2,82,2005,0.028
WT2,82,2005,0.038
WT2,82,2006,0.017
WT2,82,2006,0.023
WT2,82,2006,0.024
WT2,82,2006,0.027
WT2,82,2006,0.028
WT2,82,2007,0.019
WT2,82,2007,0.021
WT2,82,2007,0.023
WT2,82,2007,0.026
WT2,82,2007,0.03
WT2,82,2007,0.032
WT2,82,2007,0.033
WT2,82,2007,0.035
WT2,82,2007,0.036
WT2,82,2007,0.036
WT2,82,2007,0.038
WT2,82,2007,0.039
WT2,82,2007,0.04
WT2,82,2007,0.04
WT2,82,2007,0.048
WT2,82,2007,0.048
WT2,82,2008,0.014
WT2,82,2008,0.014
WT2,82,2008,0.019
WT2,82,2008,0.019
WT2,82,2008,0.02
WT2,82,2008,0.021
WT2,82,2008,0.025
WT2,82,2008,0.026
WT2,82,2008,0.029
WT2,82,2008,0.032
WT2,82,2008,0.037
WT2,82,2008,0.037
WT2,82,2009,0.012
WT2,82,2009,0.016
WT2,82,2010,0.019
WT2,82,2010,0.021
WT2,82,2010,0.022
WT2,82,2010,0.023
WT2,82,2010,0.027
WT2,82,2010,0.027
WT2,82,2010,0.028
WT2,82,2010,0.029
WT2,82,2010,0.03
WT2,82,2010,0.031
WT2,82,2011,0.011
WT2,82,2011,0.012
WT2,82,2011,0.013
WT2,82,2011,0.014
WT2,82,2011,0.015
WT2,82,2011,0.017
WT2,82,2012,0.019
WT2,82,2012,0.02
WT2,82,2012,0.021
WT2,82,2012,0.024
WT2,82,2012,0.028
WT2,82,2013,0.004
WT2,82,2013,0.016
WT2,82,2013,0.017
WT2,82,2013,0.017
WT2,82,2013,0.019
WT2,82,2013,0.02
WT2,82,2014,0.019
WT2,82,2014,0.024
WT2,82,2014,0.026
WT2,82,2014,0.027
WT2,82,2014,0.029
WT2,82,2014,0.031
WT2,82,2015,0.026
WT2,82,2015,0.03
WT2,82,2015,0.034
WT2,82,2015,0.04
WT2,82,2016,0.008
WT2,82,2016,0.01
WT2,82,2016,0.012
WT2,82,2016,0.017
WT2,82,2016,0.02
WT2,82,2016,0.021
WT2,82,2016,0.023
WT2,82,2016,0.024
WT2,82,2016,0.029
WT2,82,2016,0.036
WT2,82,2016,0.037
WT2,82,2016,0.037
WT2,82,2017,0.028
WT2,82,2017,0.029
WT2,82,2017,0.033
WT2,82,2018,0.014
WT2,82,2018,0.026
WT2,82,2018,0.027
WT2,82,2018,0.035
WT2,82,2019,0.011
WT2,82,2019,0.016
WT2,82,2019,0.019
WT2,82,2019,0.022
WT2,82,2019,0.023
WT2,82,2019,0.024
WT2,82,2019,0.027
WT2,82,2019,0.027
WT2,82,2020,0.006
WT2,82,2020,0.015
WT2,82,2020,0.018
WT2,82,2020,0.019
WT2,82,2020,0.019
WT2,82,2020,0.022
WT2,82,2020,0.022
WT2,82,2020,0.022
WT2,82,2020,0.023
WT2,82,2020,0.027
WT2,82,2020,0.029
WT2,82,2020,0.029
WT2,83,2000,0.003
WT2,83,2000,0.009
WT2,83,2000,0.01
WT2,83,2000,0.014
WT2,83,2000,0.016
WT2,83,2000,0.017
WT2,83,2000,0.017
WT2,83,2000,0.018
WT2,83,2000,0.02
WT2,83,2000,0.021
WT2,83,2000,0.022
WT2,83,2000,0.024
WT2,83,2000,0.025
WT2,83,2000,0.025
WT2,83,2000,0.028
WT2,83,2000,0.031
WT2,83,2000,0.032
WT2,83,2000,0.033
WT2,83,2000,0.036
WT2,83,2001,0.013
WT2,83,2001,0.016
WT2,83,2001,0.018
WT2,83,2001,0.019
WT2,83,2001,0.02
WT2,83,2001,0.02
WT2,83,2001,0.025
WT2,83,2001,0.026
WT2,83,2001,0.032
WT2,83,2001,0.036
WT2,83,2001,0.045
WT2,83,2002,0.009
WT2,83,2002,0.011
WT2,83,2002,0.014
WT2,83,2002,0.016
WT2,83,2002,0.022
WT2,83,2002,0.024
WT2,83,2003,0.013
WT2,83,2003,0.018
WT2,83,2003,0.018
WT2,83,2003,0.02
WT2,83,2003,0.023
WT2,83,2003,0.024
WT2,83,2003,0.027
WT2,83,2003,0.027
WT2,83,2003,0.027
WT2,83,2003,0.029
WT2,83,2003,0.029
WT2,83,2003,0.029
WT2,83,2003,0.029
WT2,83,2003,0.03
WT2,83,2003,0.03
WT2,83,2003,0.03
WT2,83,2003,0.031
WT2,83,2003,0.034
WT2,83,2003,0.038
WT2,83,2004,0.015
WT2,83,2004,0.016
WT2,83,2004,0.016
WT2,83,2004,0.021
WT2,83,2004,0.021
WT2,83,2004,0.022
WT2,83,2004,0.022
WT2,83,2004,0.022
WT2,83,2004,0.022
WT2,83,2004,0.024
WT2,83,2004,0.024
WT2,83,2004,0.027
WT2,83,2004,0.03
WT2,83,2004,0.031
WT2,83,2004,0.031
WT2,83,2004,0.031
WT2,83,2004,0.032
WT2,83,2004,0.034
WT2,83,2004,0.035
WT2,83,2004,0.035
WT2,83,2004,0.037
WT2,83,2005,0.017
WT2,83,2005,0.018
WT2,83,2005,0.019
WT2,83,2005,0.02
WT2,83,2005,0.02
WT2,83,2005,0.021
WT2,83,2005,0.023
WT2,83,2005,0.023
WT2,83,2005,0.024
WT2,83,2005,0.024
WT2,83,2005,0.026
WT2,83,2005,0.026
WT2,83,2005,0.026
WT2,83,2005,0.027
WT2,83,2005,0.028
WT2,83,2005,0.032
WT2,83,2005,0.032
WT2,83,2005,0.039
WT2,83,2005,0.049
WT2,83,2005,0.053
WT2,83,2006,0.015
WT2,83,2006,0.016
WT2,83,2006,0.017
WT2,83,2006,0.019
WT2,83,2006,0.021
WT2,83,2006,0.021
WT2,83,2006,0.021
WT2,83,2006,0.022
WT2,83,2006,0.023
WT2,83,2006,0.027
WT2,83,2006,0.028
WT2,83,2007,0.012
WT2,83,2007,0.015
WT2,83,2007,0.018
WT2,83,2007,0.018
WT2,83,2007,0.02
WT2,83,2007,0.02
WT2,83,2007,0.021
WT2,83,2007,0.023
WT2,83,2007,0.023
WT2,83,2007,0.024
WT2,83,2007,0.024
WT2,83,2007,0.026
WT2,83,2007,0.026
WT2,83,2007,0.027
WT2,83,2007,0.027
WT2,83,2007,0.028
WT2,83,2007,0.028
WT2,83,2007,0.029
WT2,83,2007,0.035
WT2,83,2007,0.035
WT2,83,2007,0.035
WT2,83,2007,0.035
WT2,83,2007,0.039
WT2,83,2007,0.039
WT2,83,2008,0.004
WT2,83,2008,0.016
WT2,83,2008,0.017
WT2,83,2008,0.02
WT2,83,2008,0.02
WT2,83,2008,0.021
WT2,83,2008,0.021
WT2,83,2008,0.021
WT2,83,2008,0.022
WT2,83,2008,0.022
WT2,83,2008,0.022
WT2,83,2008,0.022
WT2,83,2008,0.023
WT2,83,2008,0.024
WT2,83,2008,0.026
WT2,83,2008,0.028
WT2,83,2009,0.007
WT2,83,2009,0.012
WT2,83,2009,0.023
WT2,83,2009,0.023
WT2,83,2009,0.031
WT2,83,2009,0.034
WT2,83,2010,0.013
WT2,83,2010,0.015
WT2,83,2010,0.016
WT2,83,2010,0.019
WT2,83,2010,0.019
WT2,83,2010,0.019
WT2,83,2010,0.021
WT2,83,2010,0.023
WT2,83,2010,0.023
WT2,83,2010,0.024
WT2,83,2010,0.025
WT2,83,2010,0.026
WT2,83,2010,0.026
WT2,83,2010,0.027
WT2,83,2010,0.027
WT2,83,2011,0
WT2,83,2012,0.008
WT2,83,2012,0.015
WT2,83,2012,0.024
WT2,83,2012,0.027
WT2,83,2013,0.012
WT2,83,2013,0.012
WT2,83,2013,0.015
WT2,83,2013,0.015
WT2,83,2013,0.015
WT2,83,2013,0.018
WT2,83,2013,0.019
WT2,83,2013,0.022
WT2,83,2013,0.024
WT2,83,2014,0.015
WT2,83,2014,0.015
WT2,83,2014,0.018
WT2,83,2014,0.019
WT2,83,2014,0.019
WT2,83,2014,0.02
WT2,83,2014,0.02
WT2,83,2014,0.021
WT2,83,2014,0.023
WT2,83,2014,0.023
WT2,83,2014,0.023
WT2,83,2014,0.025
WT2,83,2014,0.03
WT2,83,2014,0.031
WT2,83,2015,0.021
WT2,83,2015,0.022
WT2,83,2015,0.025
WT2,83,2015,0.025
WT2,83,2015,0.026
WT2,83,2015,0.027
WT2,83,2015,0.045
WT2,83,2015,0.045
WT2,83,2016,0.011
WT2,83,2016,0.012
WT2,83,2016,0.017
WT2,83,2016,0.017
WT2,83,2016,0.018
WT2,83,2016,0.019
WT2,83,2016,0.021
WT2,83,2016,0.022
WT2,83,2016,0.022
WT2,83,2016,0.022
WT2,83,2016,0.022
WT2,83,2016,0.023
WT2,83,2016,0.023
WT2,83,2016,0.035
WT2,83,2017,0.017
WT2,83,2017,0.028
WT2,83,2017,0.029
WT2,83,2017,0.033
WT2,83,2017,0.035
WT2,83,2017,0.038
WT2,83,2017,0.038
WT2,83,2017,0.041
WT2,83,2018,0.011
WT2,83,2018,0.016
WT2,83,2018,0.017
WT2,83,2018,0.018
WT2,83,2018,0.021
WT2,83,2018,0.021
WT2,83,2018,0.021
WT2,83,2018,0.022
WT2,83,2018,0.023
WT2,83,2018,0.023
WT2,83,2018,0.026
WT2,83,2018,0.027
WT2,83,2019,0.019
WT2,83,2019,0.021
WT2,83,2019,0.028
WT2,83,2019,0.029
WT2,83,2019,0.029
WT2,83,2019,0.031
WT2,83,2019,0.031
WT2,83,2019,0.031
WT2,83,2019,0.032
WT2,83,2019,0.034
WT2,83,2019,0.036
WT2,83,2019,0.037
WT2,83,2019,0.042
WT2,83,2020,0.014
WT2,83,2020,0.015
WT2,83,2020,0.016
WT2,83,2020,0.019
WT2,83,2020,0.021
WT2,83,2020,0.021
WT2,83,2020,0.021
WT2,83,2020,0.022
WT2,83,2020,0.028
WT2,83,2020,0.029
WT2,149,2000,0.012
WT2,149,2000,0.014
WT2,149,2000,0.014
WT2,149,2000,0.014
WT2,149,2000,0.014
WT2,149,2000,0.018
WT2,149,2000,0.021
WT2,149,2000,0.023
WT2,149,2000,0.023
WT2,149,2000,0.024
WT2,149,2000,0.025
WT2,149,2000,0.026
WT2,149,2001,0.017
WT2,149,2001,0.021
WT2,149,2001,0.023
WT2,149,2001,0.027
WT2,149,2001,0.028
WT2,149,2001,0.041
WT2,149,2002,0.017
WT2,149,2003,0.011
WT2,149,2003,0.013
WT2,149,2003,0.016
WT2,149,2003,0.017
WT2,149,2003,0.017
WT2,149,2003,0.017
WT2,149,2003,0.018
WT2,149,2003,0.019
WT2,149,2003,0.019
WT2,149,2003,0.02
WT2,149,2003,0.022
WT2,149,2003,0.025
WT2,149,2003,0.027
WT2,149,2003,0.028
WT2,149,2003,0.046
WT2,149,2004,0.008
WT2,149,2004,0.025
WT2,149,2004,0.027
WT2,149,2004,0.035
WT2,149,2004,0.036
WT2,149,2004,0.047
WT2,149,2005,0.018
WT2,149,2005,0.019
WT2,149,2005,0.02
WT2,149,2005,0.02
WT2,149,2005,0.02
WT2,149,2005,0.022
WT2,149,2005,0.022
WT2,149,2005,0.022
WT2,149,2005,0.023
WT2,149,2005,0.024
WT2,149,2005,0.025
WT2,149,2005,0.028
WT2,149,2005,0.028
WT2,149,2005,0.032
WT2,149,2005,0.036
WT2,149,2006,0.012
WT2,149,2006,0.023
WT2,149,2006,0.028
WT2,149,2006,0.028
WT2,149,2007,0.013
WT2,149,2007,0.016
WT2,149,2007,0.019
WT2,149,2007,0.021
WT2,149,2007,0.021
WT2,149,2007,0.021
WT2,149,2007,0.022
WT2,149,2007,0.028
WT2,149,2007,0.031
WT2,149,2007,0.031
WT2,149,2007,0.035
WT2,149,2007,0.036
WT2,149,2007,0.042
WT2,149,2007,0.05
WT2,149,2008,0.05
